shuffle	jackknife	query	pid	spec	called_spec	method	call_made	call	snn	methshuf
jk5	k7_as_query	BGC0001178_AGS77307-1_26_mod1_hpg	87.01	hpg	no_confident_result	prediCAT	N	N	3.817047884633125	prediCAT_jk5
jk5	k7_as_query	BGC0001178_AGS77307-1_26_mod1_hpg	87.01	hpg	hpg|hpg2cl	forced_prediCAT	Y	Y	3.817047884633125	forced_prediCAT_jk5
jk5	k7_as_query	BGC0000425_AFH75322-1_1653_mod2_d-athr	91.16	d-athr	no_confident_result	prediCAT	N	N	3.386080162885412	prediCAT_jk5
jk5	k7_as_query	BGC0000425_AFH75322-1_1653_mod2_d-athr	91.16	d-athr	dhabu	forced_prediCAT	Y	N	3.386080162885412	forced_prediCAT_jk5
jk5	k7_as_query	P59591_A1_ala	80.04	ala	no_confident_result	prediCAT	N	N	0.0	prediCAT_jk5
jk5	k7_as_query	P59591_A1_ala	80.04	ala	no_confident_result	forced_prediCAT	N	N	0.0	forced_prediCAT_jk5
jk5	k7_as_query	Q45295_A2_leu	85.08	leu	leu	prediCAT	Y	Y	0.5414945914718496	prediCAT_jk5
jk5	k7_as_query	Q45295_A2_leu	85.08	leu	leu	forced_prediCAT	Y	Y	0.5414945914718496	forced_prediCAT_jk5
jk5	k7_as_query	BGC0000449_AHF21228-1_3575_mod3_gly	56.87	gly	no_confident_result	prediCAT	N	N	0.0	prediCAT_jk5
jk5	k7_as_query	BGC0000449_AHF21228-1_3575_mod3_gly	56.87	gly	trp	forced_prediCAT	Y	N	0.0	forced_prediCAT_jk5
jk5	k7_as_query	Q9RFM9_A1_dhb|sal	57.26	dhb|sal	no_confident_result	prediCAT	N	N	0.0	prediCAT_jk5
jk5	k7_as_query	Q9RFM9_A1_dhb|sal	57.26	dhb|sal	no_confident_result	forced_prediCAT	N	N	0.0	forced_prediCAT_jk5
jk5	k7_as_query	BGC0000451_CP001614-2_15150-22349_mod1_orn	43.40	orn	no_confident_result	prediCAT	N	N	0.0	prediCAT_jk5
jk5	k7_as_query	BGC0000451_CP001614-2_15150-22349_mod1_orn	43.40	orn	no_confident_result	forced_prediCAT	N	N	0.0	forced_prediCAT_jk5
jk5	k7_as_query	Q9Z4X5_A2_gly	100.00	gly	gly	prediCAT	Y	Y	0.8698348219850391	prediCAT_jk5
jk5	k7_as_query	Q9Z4X5_A2_gly	100.00	gly	gly	forced_prediCAT	Y	Y	0.8698348219850391	forced_prediCAT_jk5
jk5	k7_as_query	Q70AZ7_A1_hpg|hpg2cl	100.00	hpg|hpg2cl	no_confident_result	prediCAT	N	N	4.128783502322834	prediCAT_jk5
jk5	k7_as_query	Q70AZ7_A1_hpg|hpg2cl	100.00	hpg|hpg2cl	hpg|hpg2cl	forced_prediCAT	Y	Y	4.128783502322834	forced_prediCAT_jk5
jk5	k7_as_query	BGC0000425_AFH75320-1_2651_mod3_d-ser	85.25	d-ser	no_confident_result	prediCAT	N	N	3.07429924433904	prediCAT_jk5
jk5	k7_as_query	BGC0000425_AFH75320-1_2651_mod3_d-ser	85.25	d-ser	d-ser	forced_prediCAT	Y	Y	3.07429924433904	forced_prediCAT_jk5
jk5	k7_as_query	BGC0000369_AHZ20784-1_1992_mod2_glu|tyr	100.00	glu|tyr	no_confident_result	prediCAT	N	N	0.8550823232267843	prediCAT_jk5
jk5	k7_as_query	BGC0000369_AHZ20784-1_1992_mod2_glu|tyr	100.00	glu|tyr	gln|tyr	forced_prediCAT	Y	Y	0.8550823232267843	forced_prediCAT_jk5
jk5	k7_as_query	P0C063_A1_pro	96.89	pro	pro	prediCAT	Y	Y	0.6709989937616976	prediCAT_jk5
jk5	k7_as_query	P0C063_A1_pro	96.89	pro	pro	forced_prediCAT	Y	Y	0.6709989937616976	forced_prediCAT_jk5
jk5	k7_as_query	YP_631961-1_10241_mod7_tyr	74.60	tyr	no_confident_result	prediCAT	N	N	0.39748758968763054	prediCAT_jk5
jk5	k7_as_query	YP_631961-1_10241_mod7_tyr	74.60	tyr	ala	forced_prediCAT	Y	N	0.39748758968763054	forced_prediCAT_jk5
jk5	k7_as_query	Q9KIZ9_A1_cys	58.88	cys	no_confident_result	prediCAT	N	N	0.0	prediCAT_jk5
jk5	k7_as_query	Q9KIZ9_A1_cys	58.88	cys	cys	forced_prediCAT	Y	Y	0.0	forced_prediCAT_jk5
jk5	k7_as_query	AHF21228-1_3575_mod3_gly	56.87	gly	no_confident_result	prediCAT	N	N	0.0	prediCAT_jk5
jk5	k7_as_query	AHF21228-1_3575_mod3_gly	56.87	gly	trp	forced_prediCAT	Y	N	0.0	forced_prediCAT_jk5
jk5	k7_as_query	AEU11006-1_2653_mod1_gln	68.98	gln	no_confident_result	prediCAT	N	N	0.21056917165009104	prediCAT_jk5
jk5	k7_as_query	AEU11006-1_2653_mod1_gln	68.98	gln	ser	forced_prediCAT	Y	N	0.21056917165009104	forced_prediCAT_jk5
jk5	k7_as_query	Q50E73_A5-10-_gly	51.92	gly	no_confident_result	prediCAT	N	N	0.0	prediCAT_jk5
jk5	k7_as_query	Q50E73_A5-10-_gly	51.92	gly	no_confident_result	forced_prediCAT	N	N	0.0	forced_prediCAT_jk5
jk5	k7_as_query	Q84BQ4_A4-10-_ile	84.01	ile	ile	prediCAT	Y	Y	0.9272474292476637	prediCAT_jk5
jk5	k7_as_query	Q84BQ4_A4-10-_ile	84.01	ile	ile	forced_prediCAT	Y	Y	0.9272474292476637	forced_prediCAT_jk5
jk5	k7_as_query	BGC0000400_AGM16412-1_456_mod1_orn	100.00	orn	orn	prediCAT	Y	Y	2.7542859121339487	prediCAT_jk5
jk5	k7_as_query	BGC0000400_AGM16412-1_456_mod1_orn	100.00	orn	orn	forced_prediCAT	Y	Y	2.7542859121339487	forced_prediCAT_jk5
jk5	k7_as_query	AHF21228-1_11933_mod9_phe	100.00	phe	no_confident_result	prediCAT	N	N	1.5524102448494306	prediCAT_jk5
jk5	k7_as_query	AHF21228-1_11933_mod9_phe	100.00	phe	phe	forced_prediCAT	Y	Y	1.5524102448494306	forced_prediCAT_jk5
jk5	k7_as_query	ZP_10287805-1_2041_mod2_ile|d-leu	100.00	ile|d-leu	ile	prediCAT	Y	Y	0.7894770946860191	prediCAT_jk5
jk5	k7_as_query	ZP_10287805-1_2041_mod2_ile|d-leu	100.00	ile|d-leu	ile	forced_prediCAT	Y	Y	0.7894770946860191	forced_prediCAT_jk5
jk5	k7_as_query	Q9ZGA6_A1-11-_pip	88.02	pip	no_confident_result	prediCAT	N	N	1.3791481591329104	prediCAT_jk5
jk5	k7_as_query	Q9ZGA6_A1-11-_pip	88.02	pip	pip	forced_prediCAT	Y	Y	1.3791481591329104	forced_prediCAT_jk5
jk5	k7_as_query	BGC0000464_CDG17980-1_1601_mod2_ala	68.93	ala	ala	prediCAT	Y	Y	0.3161355853076344	prediCAT_jk5
jk5	k7_as_query	BGC0000464_CDG17980-1_1601_mod2_ala	68.93	ala	ala	forced_prediCAT	Y	Y	0.3161355853076344	forced_prediCAT_jk5
jk5	k7_as_query	AHF21229-1_280_mod1_val	100.00	val	val	prediCAT	Y	Y	1.959512674213632	prediCAT_jk5
jk5	k7_as_query	AHF21229-1_280_mod1_val	100.00	val	val	forced_prediCAT	Y	Y	1.959512674213632	forced_prediCAT_jk5
jk5	k7_as_query	BGC0001125_AIW82277-1_525_mod1_asn	81.67	asn	no_confident_result	prediCAT	N	N	0.7351715139084304	prediCAT_jk5
jk5	k7_as_query	BGC0001125_AIW82277-1_525_mod1_asn	81.67	asn	asn|gln	forced_prediCAT	Y	Y	0.7351715139084304	forced_prediCAT_jk5
jk5	k7_as_query	BGC0000449_AHF21228-1_474_mod1_val	100.00	val	no_confident_result	prediCAT	N	N	1.9172427025723668	prediCAT_jk5
jk5	k7_as_query	BGC0000449_AHF21228-1_474_mod1_val	100.00	val	val	forced_prediCAT	Y	Y	1.9172427025723668	forced_prediCAT_jk5
jk5	k7_as_query	Q9Z4X6_A3_trp	65.47	trp	no_confident_result	prediCAT	N	N	0.109209506070669	prediCAT_jk5
jk5	k7_as_query	Q9Z4X6_A3_trp	65.47	trp	trp	forced_prediCAT	Y	Y	0.109209506070669	forced_prediCAT_jk5
jk5	k7_as_query	Q884E4_A1_thr	95.10	thr	no_confident_result	prediCAT	N	N	0.7821159941524758	prediCAT_jk5
jk5	k7_as_query	Q884E4_A1_thr	95.10	thr	thr	forced_prediCAT	Y	Y	0.7821159941524758	forced_prediCAT_jk5
jk5	k7_as_query	BGC0000371_BAH33409-1_3340_mod3_horn	51.90	horn	no_confident_result	prediCAT	N	N	0.0	prediCAT_jk5
jk5	k7_as_query	BGC0000371_BAH33409-1_3340_mod3_horn	51.90	horn	no_confident_result	forced_prediCAT	N	N	0.0	forced_prediCAT_jk5
jk5	k7_as_query	Q70K00_A1_ser	99.07	ser	ser	prediCAT	Y	Y	2.1849816446705703	prediCAT_jk5
jk5	k7_as_query	Q70K00_A1_ser	99.07	ser	ser	forced_prediCAT	Y	Y	2.1849816446705703	forced_prediCAT_jk5
jk5	k7_as_query	P10378/2506183_A1_dhb|sal	85.97	dhb|sal	no_confident_result	prediCAT	N	N	0.5285892053224777	prediCAT_jk5
jk5	k7_as_query	P10378/2506183_A1_dhb|sal	85.97	dhb|sal	dhb|sal	forced_prediCAT	Y	Y	0.5285892053224777	forced_prediCAT_jk5
jk5	k7_as_query	Q70K00_A2_thr	97.73	thr	thr	prediCAT	Y	Y	1.1761838213425213	prediCAT_jk5
jk5	k7_as_query	Q70K00_A2_thr	97.73	thr	thr	forced_prediCAT	Y	Y	1.1761838213425213	forced_prediCAT_jk5
jk5	k7_as_query	Q50JA3_A1_thr	52.35	thr	no_confident_result	prediCAT	N	N	0.0	prediCAT_jk5
jk5	k7_as_query	Q50JA3_A1_thr	52.35	thr	thr	forced_prediCAT	Y	Y	0.0	forced_prediCAT_jk5
jk5	k7_as_query	EWS95124_960_mod2_hpg	53.72	hpg	no_confident_result	prediCAT	N	N	0.0	prediCAT_jk5
jk5	k7_as_query	EWS95124_960_mod2_hpg	53.72	hpg	gly-ph	forced_prediCAT	Y	N	0.0	forced_prediCAT_jk5
jk5	k7_as_query	P94873_A2_cys	66.35	cys	cys	prediCAT	Y	Y	0.10012543148209634	prediCAT_jk5
jk5	k7_as_query	P94873_A2_cys	66.35	cys	cys	forced_prediCAT	Y	Y	0.10012543148209634	forced_prediCAT_jk5
jk5	k7_as_query	Q9RLP6/5869932_A1_phe	100.00	phe	no_confident_result	prediCAT	N	N	1.0711860881095494	prediCAT_jk5
jk5	k7_as_query	Q9RLP6/5869932_A1_phe	100.00	phe	phe	forced_prediCAT	Y	Y	1.0711860881095494	forced_prediCAT_jk5
jk5	k7_as_query	O68008_A1-8-_ile	91.11	ile	ile	prediCAT	Y	Y	1.4455556878039213	prediCAT_jk5
jk5	k7_as_query	O68008_A1-8-_ile	91.11	ile	ile	forced_prediCAT	Y	Y	1.4455556878039213	forced_prediCAT_jk5
jk5	k7_as_query	Q884E4_A2_ser	89.41	ser	ser	prediCAT	Y	Y	0.7729035424729436	prediCAT_jk5
jk5	k7_as_query	Q884E4_A2_ser	89.41	ser	ser	forced_prediCAT	Y	Y	0.7729035424729436	forced_prediCAT_jk5
jk5	k7_as_query	Q939Z0_A3-6-_bht	91.57	bht	no_confident_result	prediCAT	N	N	2.3787829210763682	prediCAT_jk5
jk5	k7_as_query	Q939Z0_A3-6-_bht	91.57	bht	bht|tyr	forced_prediCAT	Y	Y	2.3787829210763682	forced_prediCAT_jk5
jk5	k7_as_query	P29698_A1-2-_ser	99.04	ser	ser	prediCAT	Y	Y	0.8535297627829885	prediCAT_jk5
jk5	k7_as_query	P29698_A1-2-_ser	99.04	ser	ser	forced_prediCAT	Y	Y	0.8535297627829885	forced_prediCAT_jk5
jk5	k7_as_query	BGC0000369_AHZ20774-1_1541_mod2_gln	100.00	gln	gln	prediCAT	Y	Y	0.8500703839174901	prediCAT_jk5
jk5	k7_as_query	BGC0000369_AHZ20774-1_1541_mod2_gln	100.00	gln	gln	forced_prediCAT	Y	Y	0.8500703839174901	forced_prediCAT_jk5
jk5	k7_as_query	Q83VS1_A2-7-_val	100.00	val	val	prediCAT	Y	Y	3.4558663924670388	prediCAT_jk5
jk5	k7_as_query	Q83VS1_A2-7-_val	100.00	val	val	forced_prediCAT	Y	Y	3.4558663924670388	forced_prediCAT_jk5
jk5	k7_as_query	Q5V8A8_A1_val	48.20	val	no_confident_result	prediCAT	N	N	0.0	prediCAT_jk5
jk5	k7_as_query	Q5V8A8_A1_val	48.20	val	val	forced_prediCAT	Y	Y	0.0	forced_prediCAT_jk5
jk5	k7_as_query	O68007_A1-6-_lys	50.00	lys	no_confident_result	prediCAT	N	N	0.0	prediCAT_jk5
jk5	k7_as_query	O68007_A1-6-_lys	50.00	lys	lys	forced_prediCAT	Y	Y	0.0	forced_prediCAT_jk5
jk5	k7_as_query	O68008_A3-10-_his	49.81	his	no_confident_result	prediCAT	N	N	0.0	prediCAT_jk5
jk5	k7_as_query	O68008_A3-10-_his	49.81	his	trp	forced_prediCAT	Y	N	0.0	forced_prediCAT_jk5
jk5	k7_as_query	Q5J1Q7_A1_hpg|hpg2cl	43.91	hpg|hpg2cl	no_confident_result	prediCAT	N	N	0.0	prediCAT_jk5
jk5	k7_as_query	Q5J1Q7_A1_hpg|hpg2cl	43.91	hpg|hpg2cl	hpg|hpg2cl	forced_prediCAT	Y	Y	0.0	forced_prediCAT_jk5
jk5	k7_as_query	BGC0001125_AIW82284-1_295_mod1_deoxy-thr	97.34	deoxy-thr	no_confident_result	prediCAT	N	N	1.00063981415323	prediCAT_jk5
jk5	k7_as_query	BGC0001125_AIW82284-1_295_mod1_deoxy-thr	97.34	deoxy-thr	deoxy-thr	forced_prediCAT	Y	Y	1.00063981415323	forced_prediCAT_jk5
jk5	k7_as_query	Q09164_A2_leu	62.55	leu	no_confident_result	prediCAT	N	N	0.0	prediCAT_jk5
jk5	k7_as_query	Q09164_A2_leu	62.55	leu	leu	forced_prediCAT	Y	Y	0.0	forced_prediCAT_jk5
jk5	k7_as_query	P94459_A3_tyr	52.55	tyr	no_confident_result	prediCAT	N	N	0.0	prediCAT_jk5
jk5	k7_as_query	P94459_A3_tyr	52.55	tyr	tyr	forced_prediCAT	Y	Y	0.0	forced_prediCAT_jk5
jk5	k7_as_query	Q9L8H4_A1-4-_pro	62.20	pro	no_confident_result	prediCAT	N	N	0.0	prediCAT_jk5
jk5	k7_as_query	Q9L8H4_A1-4-_pro	62.20	pro	pro	forced_prediCAT	Y	Y	0.0	forced_prediCAT_jk5
jk5	k7_as_query	CBG75492_1712_mod2_ser	100.00	ser	ser	prediCAT	Y	Y	1.0276307486767489	prediCAT_jk5
jk5	k7_as_query	CBG75492_1712_mod2_ser	100.00	ser	ser	forced_prediCAT	Y	Y	1.0276307486767489	forced_prediCAT_jk5
jk5	k7_as_query	Q9Z4X6_A5_asp	92.96	asp	no_confident_result	prediCAT	N	N	1.9132750175455597	prediCAT_jk5
jk5	k7_as_query	Q9Z4X6_A5_asp	92.96	asp	asp	forced_prediCAT	Y	Y	1.9132750175455597	forced_prediCAT_jk5
jk5	k7_as_query	AHH53507-1_5197_mod5_gly	100.00	gly	gly	prediCAT	Y	Y	0.8500475341907026	prediCAT_jk5
jk5	k7_as_query	AHH53507-1_5197_mod5_gly	100.00	gly	gly	forced_prediCAT	Y	Y	0.8500475341907026	forced_prediCAT_jk5
jk5	k7_as_query	AHF21229-1_1387_mod3_ala	100.00	ala	no_confident_result	prediCAT	N	N	0.8710286853246173	prediCAT_jk5
jk5	k7_as_query	AHF21229-1_1387_mod3_ala	100.00	ala	ile	forced_prediCAT	Y	N	0.8710286853246173	forced_prediCAT_jk5
jk5	k7_as_query	Q50E73_A2-7-_asp	97.29	asp	asp	prediCAT	Y	Y	0.6968748267328984	prediCAT_jk5
jk5	k7_as_query	Q50E73_A2-7-_asp	97.29	asp	asp	forced_prediCAT	Y	Y	0.6968748267328984	forced_prediCAT_jk5
jk5	k7_as_query	Q70LM5_A4-10-_leu	72.15	leu	leu	prediCAT	Y	Y	0.36884489027672407	prediCAT_jk5
jk5	k7_as_query	Q70LM5_A4-10-_leu	72.15	leu	leu	forced_prediCAT	Y	Y	0.36884489027672407	forced_prediCAT_jk5
jk5	k7_as_query	BGC0000439_AHH53507-1_475_mod1_orn	100.00	orn	orn	prediCAT	Y	Y	0.8549610975770328	prediCAT_jk5
jk5	k7_as_query	BGC0000439_AHH53507-1_475_mod1_orn	100.00	orn	orn	forced_prediCAT	Y	Y	0.8549610975770328	forced_prediCAT_jk5
jk5	k7_as_query	AHH53506-1_5177_mod5_gly	100.00	gly	gly	prediCAT	Y	Y	0.8963116899834539	prediCAT_jk5
jk5	k7_as_query	AHH53506-1_5177_mod5_gly	100.00	gly	gly	forced_prediCAT	Y	Y	0.8963116899834539	forced_prediCAT_jk5
jk5	k7_as_query	O30980_A3-9-_tyr	53.05	tyr	no_confident_result	prediCAT	N	N	0.0	prediCAT_jk5
jk5	k7_as_query	O30980_A3-9-_tyr	53.05	tyr	tyr	forced_prediCAT	Y	Y	0.0	forced_prediCAT_jk5
jk5	k7_as_query	O30408_A3-4-_phe	60.53	phe	no_confident_result	prediCAT	N	N	0.0	prediCAT_jk5
jk5	k7_as_query	O30408_A3-4-_phe	60.53	phe	phe	forced_prediCAT	Y	Y	0.0	forced_prediCAT_jk5
jk5	k7_as_query	Q70AZ7_A3-6-_bht	100.00	bht	bht	prediCAT	Y	Y	3.324204193966743	prediCAT_jk5
jk5	k7_as_query	Q70AZ7_A3-6-_bht	100.00	bht	bht	forced_prediCAT	Y	Y	3.324204193966743	forced_prediCAT_jk5
jk5	k7_as_query	simA_mod4_val	54.78	val	no_confident_result	prediCAT	N	N	0.0	prediCAT_jk5
jk5	k7_as_query	simA_mod4_val	54.78	val	no_confident_result	forced_prediCAT	N	N	0.0	forced_prediCAT_jk5
jk5	k7_as_query	AGM16414-1_277_mod1_val	100.00	val	no_confident_result	prediCAT	N	N	3.4730898328069357	prediCAT_jk5
jk5	k7_as_query	AGM16414-1_277_mod1_val	100.00	val	val	forced_prediCAT	Y	Y	3.4730898328069357	forced_prediCAT_jk5
jk5	k7_as_query	O86329_A1_lys	100.00	lys	lys	prediCAT	Y	Y	0.9232387499272047	prediCAT_jk5
jk5	k7_as_query	O86329_A1_lys	100.00	lys	lys	forced_prediCAT	Y	Y	0.9232387499272047	forced_prediCAT_jk5
jk5	k7_as_query	Q09164_A4_val	64.52	val	no_confident_result	prediCAT	N	N	0.0	prediCAT_jk5
jk5	k7_as_query	Q09164_A4_val	64.52	val	val	forced_prediCAT	Y	Y	0.0	forced_prediCAT_jk5
jk5	k7_as_query	O30980_A3_tyr	53.05	tyr	no_confident_result	prediCAT	N	N	0.0	prediCAT_jk5
jk5	k7_as_query	O30980_A3_tyr	53.05	tyr	tyr	forced_prediCAT	Y	Y	0.0	forced_prediCAT_jk5
jk5	k7_as_query	BGC0001125_AIW82277-1_2006_mod2_pro	63.67	pro	no_confident_result	prediCAT	N	N	0.0	prediCAT_jk5
jk5	k7_as_query	BGC0001125_AIW82277-1_2006_mod2_pro	63.67	pro	pro	forced_prediCAT	Y	Y	0.0	forced_prediCAT_jk5
jk5	k7_as_query	Q70AZ8_A1-3-_dpg	82.10	dpg	dpg	prediCAT	Y	Y	3.347134117714161	prediCAT_jk5
jk5	k7_as_query	Q70AZ8_A1-3-_dpg	82.10	dpg	dpg	forced_prediCAT	Y	Y	3.347134117714161	forced_prediCAT_jk5
jk5	k7_as_query	BGC0000449_AHF21228-1_6670_mod5_trp	100.00	trp	no_confident_result	prediCAT	N	N	1.5683971411067217	prediCAT_jk5
jk5	k7_as_query	BGC0000449_AHF21228-1_6670_mod5_trp	100.00	trp	trp	forced_prediCAT	Y	Y	1.5683971411067217	forced_prediCAT_jk5
jk5	k7_as_query	Q9Z4X6_A2_athr|thr	62.43	athr|thr	no_confident_result	prediCAT	N	N	0.0	prediCAT_jk5
jk5	k7_as_query	Q9Z4X6_A2_athr|thr	62.43	athr|thr	no_confident_result	forced_prediCAT	N	N	0.0	forced_prediCAT_jk5
jk5	k3_as_query	simA_mod6_abu	57.31	abu	no_confident_result	prediCAT	N	N	0.0	prediCAT_jk5
jk5	k3_as_query	simA_mod6_abu	57.31	abu	ala	forced_prediCAT	Y	N	0.0	forced_prediCAT_jk5
jk5	k3_as_query	Q84BQ6v2_A2_asp	89.50	asp	no_confident_result	prediCAT	N	N	0.7502728419892913	prediCAT_jk5
jk5	k3_as_query	Q84BQ6v2_A2_asp	89.50	asp	asp	forced_prediCAT	Y	Y	0.7502728419892913	forced_prediCAT_jk5
jk5	k3_as_query	BGC0000414_BAO84861-1_508_mod1_ala	47.64	ala	no_confident_result	prediCAT	N	N	0.0	prediCAT_jk5
jk5	k3_as_query	BGC0000414_BAO84861-1_508_mod1_ala	47.64	ala	3oh-3me-pro	forced_prediCAT	Y	N	0.0	forced_prediCAT_jk5
jk5	k3_as_query	Q9R9J0_A4_pro	51.20	pro	no_confident_result	prediCAT	N	N	0.0	prediCAT_jk5
jk5	k3_as_query	Q9R9J0_A4_pro	51.20	pro	pro	forced_prediCAT	Y	Y	0.0	forced_prediCAT_jk5
jk5	k3_as_query	Q93N87_A1_hpg|hpg2cl	100.00	hpg|hpg2cl	hpg|hpg2cl	prediCAT	Y	Y	1.6335585688079794	prediCAT_jk5
jk5	k3_as_query	Q93N87_A1_hpg|hpg2cl	100.00	hpg|hpg2cl	hpg|hpg2cl	forced_prediCAT	Y	Y	1.6335585688079794	forced_prediCAT_jk5
jk5	k3_as_query	Q70JZ9_A2_asn	97.86	asn	asn	prediCAT	Y	Y	1.3233691824114762	prediCAT_jk5
jk5	k3_as_query	Q70JZ9_A2_asn	97.86	asn	asn	forced_prediCAT	Y	Y	1.3233691824114762	forced_prediCAT_jk5
jk5	k3_as_query	AGM16413-1_4358_mod4_ile	100.00	ile	ile	prediCAT	Y	Y	1.8139194942269325	prediCAT_jk5
jk5	k3_as_query	AGM16413-1_4358_mod4_ile	100.00	ile	ile	forced_prediCAT	Y	Y	1.8139194942269325	forced_prediCAT_jk5
jk5	k3_as_query	XP_002568558-1_1292_mod2_his	39.01	his	no_confident_result	prediCAT	N	N	0.0	prediCAT_jk5
jk5	k3_as_query	XP_002568558-1_1292_mod2_his	39.01	his	lys-erg	forced_prediCAT	Y	N	0.0	forced_prediCAT_jk5
jk5	k3_as_query	Q84BQ6v1_A2_asp	89.32	asp	no_confident_result	prediCAT	N	N	0.8120358492771759	prediCAT_jk5
jk5	k3_as_query	Q84BQ6v1_A2_asp	89.32	asp	asp	forced_prediCAT	Y	Y	0.8120358492771759	forced_prediCAT_jk5
jk5	k3_as_query	BGC0001019_AHB82071-1_2004_mod2_trp	49.89	trp	no_confident_result	prediCAT	N	N	0.0	prediCAT_jk5
jk5	k3_as_query	BGC0001019_AHB82071-1_2004_mod2_trp	49.89	trp	tyr	forced_prediCAT	Y	N	0.0	forced_prediCAT_jk5
jk5	k3_as_query	simA_mod8_leu	58.61	leu	no_confident_result	prediCAT	N	N	0.0	prediCAT_jk5
jk5	k3_as_query	simA_mod8_leu	58.61	leu	val	forced_prediCAT	Y	N	0.0	forced_prediCAT_jk5
jk5	k3_as_query	CCA29202-1_393_mod1_gly	46.15	gly	no_confident_result	prediCAT	N	N	0.0	prediCAT_jk5
jk5	k3_as_query	CCA29202-1_393_mod1_gly	46.15	gly	gly	forced_prediCAT	Y	Y	0.0	forced_prediCAT_jk5
jk5	k3_as_query	BGC0001036_AGZ15460-1_476_mod1_noh-val	100.00	noh-val	no_confident_result	prediCAT	N	N	1.3656590190159212	prediCAT_jk5
jk5	k3_as_query	BGC0001036_AGZ15460-1_476_mod1_noh-val	100.00	noh-val	noh-val	forced_prediCAT	Y	Y	1.3656590190159212	forced_prediCAT_jk5
jk5	k3_as_query	Q9FDB3_A1_dhab|dht	100.00	dhab|dht	dhab|dht	prediCAT	Y	Y	3.451026391843873	prediCAT_jk5
jk5	k3_as_query	Q9FDB3_A1_dhab|dht	100.00	dhab|dht	dhab|dht	forced_prediCAT	Y	Y	3.451026391843873	forced_prediCAT_jk5
jk5	k3_as_query	AGZ15458-1_2022_mod2_noh-d-ala|oh-d-ala	100.00	noh-d-ala|oh-d-ala	no_confident_result	prediCAT	N	N	1.3437621539489466	prediCAT_jk5
jk5	k3_as_query	AGZ15458-1_2022_mod2_noh-d-ala|oh-d-ala	100.00	noh-d-ala|oh-d-ala	noh-ala	forced_prediCAT	Y	N	1.3437621539489466	forced_prediCAT_jk5
jk5	k3_as_query	BGC0000419_AIG79242-1_473_mod1_dpg	76.29	dpg	no_confident_result	prediCAT	N	N	1.5651747892594445	prediCAT_jk5
jk5	k3_as_query	BGC0000419_AIG79242-1_473_mod1_dpg	76.29	dpg	dpg	forced_prediCAT	Y	Y	1.5651747892594445	forced_prediCAT_jk5
jk5	k3_as_query	BGC0000463_AGM14933-1_2676_mod3_val	97.88	val	no_confident_result	prediCAT	N	N	1.0201452902518864	prediCAT_jk5
jk5	k3_as_query	BGC0000463_AGM14933-1_2676_mod3_val	97.88	val	val	forced_prediCAT	Y	Y	1.0201452902518864	forced_prediCAT_jk5
jk5	k3_as_query	BGC0001036_AGZ15455-1_29_mod1_ala|leu|val	38.52	ala|leu|val	no_confident_result	prediCAT	N	N	0.0	prediCAT_jk5
jk5	k3_as_query	BGC0001036_AGZ15455-1_29_mod1_ala|leu|val	38.52	ala|leu|val	aad	forced_prediCAT	Y	N	0.0	forced_prediCAT_jk5
jk5	k3_as_query	BGC0000449_AHF21228-1_11933_mod9_phe	100.00	phe	no_confident_result	prediCAT	N	N	2.148257570003072	prediCAT_jk5
jk5	k3_as_query	BGC0000449_AHF21228-1_11933_mod9_phe	100.00	phe	phe	forced_prediCAT	Y	Y	2.148257570003072	forced_prediCAT_jk5
jk5	k3_as_query	O33743_A3-7-_tyr	63.30	tyr	no_confident_result	prediCAT	N	N	0.0	prediCAT_jk5
jk5	k3_as_query	O33743_A3-7-_tyr	63.30	tyr	phe	forced_prediCAT	Y	N	0.0	forced_prediCAT_jk5
jk5	k3_as_query	BGC0000369_AHZ20773-1_2017_mod2_tyr	100.00	tyr	no_confident_result	prediCAT	N	N	0.8716709257554607	prediCAT_jk5
jk5	k3_as_query	BGC0000369_AHZ20773-1_2017_mod2_tyr	100.00	tyr	tyr	forced_prediCAT	Y	Y	0.8716709257554607	forced_prediCAT_jk5
jk5	k3_as_query	Q65NK5_A2_leu	85.08	leu	leu	prediCAT	Y	Y	0.7545745522369627	prediCAT_jk5
jk5	k3_as_query	Q65NK5_A2_leu	85.08	leu	leu	forced_prediCAT	Y	Y	0.7545745522369627	forced_prediCAT_jk5
jk5	k3_as_query	Q7WRQ4_A1-8-_leu	69.71	leu	no_confident_result	prediCAT	N	N	0.25070379777197815	prediCAT_jk5
jk5	k3_as_query	Q7WRQ4_A1-8-_leu	69.71	leu	arg	forced_prediCAT	Y	N	0.25070379777197815	forced_prediCAT_jk5
jk5	k3_as_query	AEU11003-1_1620_mod2_phe	73.90	phe	no_confident_result	prediCAT	N	N	0.0	prediCAT_jk5
jk5	k3_as_query	AEU11003-1_1620_mod2_phe	73.90	phe	phe	forced_prediCAT	Y	Y	0.0	forced_prediCAT_jk5
jk5	k3_as_query	BGC0000463_AGM14934-1_3713_mod4_ile|val	69.30	ile|val	no_confident_result	prediCAT	N	N	0.0024298920092066466	prediCAT_jk5
jk5	k3_as_query	BGC0000463_AGM14934-1_3713_mod4_ile|val	69.30	ile|val	ile	forced_prediCAT	Y	Y	0.0024298920092066466	forced_prediCAT_jk5
